COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
EDPC;6,9;;;EDPC_137;2;0,6166;0,1537;0,0929;;;
EDPC;10,35;;;EDPC_137;2;0,8842;0,1537;0,0929;;;
EDPC;13,8;;;EDPC_137;2;1,0722;0,1537;0,0929;;;
EDPC;17,25;;;EDPC_137;2;1,3913;0,1537;0,0929;;;
EDPC;20,7;;;EDPC_137;2;1,7042;0,1537;0,0929;;;
EDPC;3,45;;;EDPC_138;2;0,324394;0,1710075;0,106304;;;
EDPC;4,6;;;EDPC_138;2;0,408148;0,171083;0,106304;;;
EDPC;5,75;;;EDPC_138;2;0,481656;0,171083;0,106304;;;
EDPC;6,9;;;EDPC_138;2;0,557138;0,171083;0,106304;;;
EDPC;10,35;;;EDPC_138;2;0,764502;0,171083;0,106304;;;
EDPC;13,8;;;EDPC_138;2;0,98841;0,1708565;0,1059265;;;
EDPC;17,25;;;EDPC_138;2;1,201226;0,1636085;0,0998865;;;
EDPC;20,7;;;EDPC_138;2;1,446284;0,1636085;0,0998865;;;
EDPC;3,45;;;EDPC_139;2;0,324394;0,1744078105;0,10838818375;;;
EDPC;4,6;;;EDPC_139;2;0,408148;0,174504484;0,1084365205;;;
EDPC;5,75;;;EDPC_139;2;0,481656;0,174504484;0,1084365205;;;
EDPC;6,9;;;EDPC_139;2;0,557138;0,17445614725;0,1084365205;;;
EDPC;10,35;;;EDPC_139;2;0,764502;0,17445614725;0,1084365205;;;
EDPC;13,8;;;EDPC_139;2;0,98841;0,1742144635;0,10800148975;;;
EDPC;17,25;;;EDPC_139;2;1,201226;0,166859818125;0,10185257775;;;
EDPC;20,7;;;EDPC_139;2;1,446284;0,166859818125;0,10185257775;;;
EDPC;3,45;;;EDPC_14;2;0,4173;0,1806;0,1091;;;
EDPC;4,6;;;EDPC_14;2;0,5378;0,1806;0,1091;;;
EDPC;5,75;;;EDPC_14;2;0,6359;0,1806;0,1091;;;
EDPC;6,9;;;EDPC_14;2;0,7246;0,1806;0,1091;;;
EDPC;10,35;;;EDPC_14;2;1,0389;0,1806;0,1091;;;
EDPC;13,8;;;EDPC_14;2;1,2598;0,1806;0,1091;;;
EDPC;17,25;;;EDPC_14;2;1,6348;0,1806;0,1091;;;
EDPC;20,7;;;EDPC_14;2;2,0024;0,1806;0,1091;;;
EDPC;3,45;;;EDPC_140;2;0;0;0;;;
EDPC;4,6;;;EDPC_140;2;0;0;0;;;
EDPC;5,75;;;EDPC_140;2;0;0;0;;;
EDPC;6,9;;;EDPC_140;2;0;0;0;;;
EDPC;10,35;;;EDPC_140;2;0;0;0;;;
EDPC;13,8;;;EDPC_140;2;0;0;0;;;
EDPC;17,25;;;EDPC_140;2;0;0;0;;;
EDPC;20,7;;;EDPC_140;2;0;0;0;;;
EDPC;3,45;;;EDPC_142;2;0,324394;0,1936575;0,120384;;;
EDPC;4,6;;;EDPC_142;2;0,408148;0,193743;0,120384;;;
EDPC;5,75;;;EDPC_142;2;0,481656;0,193743;0,120384;;;
EDPC;6,9;;;EDPC_142;2;0,557138;0,193743;0,120384;;;
EDPC;10,35;;;EDPC_142;2;0,764502;0,193743;0,120384;;;
EDPC;13,8;;;EDPC_142;2;0,98841;0,1934865;0,1199565;;;
EDPC;17,25;;;EDPC_142;2;1,201226;0,1852785;0,1131165;;;
EDPC;20,7;;;EDPC_142;2;1,446284;0,1852785;0,1131165;;;
EDPC;3,45;;;EDPC_143;2;0;0;0;;;
EDPC;4,6;;;EDPC_143;2;0;0;0;;;
EDPC;5,75;;;EDPC_143;2;0;0;0;;;
EDPC;6,9;;;EDPC_143;2;0;0;0;;;
EDPC;10,35;;;EDPC_143;2;0;0;0;;;
EDPC;13,8;;;EDPC_143;2;0;0;0;;;
EDPC;17,25;;;EDPC_143;2;0;0;0;;;
EDPC;20,7;;;EDPC_143;2;0;0;0;;;
EDPC;3,45;;;EDPC_144;2;0,338198;0,1800675;0,111936;;;
EDPC;4,6;;;EDPC_144;2;0,425516;0,180147;0,111936;;;
EDPC;5,75;;;EDPC_144;2;0,502152;0,180147;0,111936;;;
EDPC;6,9;;;EDPC_144;2;0,580846;0,180147;0,111936;;;
EDPC;10,35;;;EDPC_144;2;0,797034;0,180147;0,111936;;;
EDPC;13,8;;;EDPC_144;2;1,03047;0,1799085;0,1115385;;;
EDPC;17,25;;;EDPC_144;2;1,252342;0,1722765;0,1051785;;;
EDPC;20,7;;;EDPC_144;2;1,507828;0,1722765;0,1051785;;;
EDPC;3,45;;;EDPC_145;2;0,338198;0,2027175;0,126016;;;
EDPC;4,6;;;EDPC_145;2;0,425516;0,202807;0,126016;;;
EDPC;5,75;;;EDPC_145;2;0,502152;0,202807;0,126016;;;
EDPC;6,9;;;EDPC_145;2;0,580846;0,202807;0,126016;;;
EDPC;10,35;;;EDPC_145;2;0,797034;0,202807;0,126016;;;
EDPC;13,8;;;EDPC_145;2;1,03047;0,2025385;0,1255685;;;
EDPC;17,25;;;EDPC_145;2;1,252342;0,1939465;0,1184085;;;
EDPC;20,7;;;EDPC_145;2;1,507828;0,1939465;0,1184085;;;
EDPC;3,45;;;EDPC_146;2;0,317492;0,1664775;0,103488;;;
EDPC;4,6;;;EDPC_146;2;0,399464;0,166551;0,103488;;;
EDPC;5,75;;;EDPC_146;2;0,471408;0,166551;0,103488;;;
EDPC;6,9;;;EDPC_146;2;0,545284;0,166551;0,103488;;;
EDPC;10,35;;;EDPC_146;2;0,748236;0,166551;0,103488;;;
EDPC;13,8;;;EDPC_146;2;0,96738;0,1663305;0,1031205;;;
EDPC;17,25;;;EDPC_146;2;1,175668;0,1592745;0,0972405;;;
EDPC;20,7;;;EDPC_146;2;1,415512;0,1592745;0,0972405;;;
EDPC;3,45;;;EDPC_147;2;0,317492;0,1698777375;0,10557290625;;;
EDPC;4,6;;;EDPC_147;2;0,399464;0,1699719;0,1056199875;;;
EDPC;5,75;;;EDPC_147;2;0,471408;0,1699719;0,1056199875;;;
EDPC;6,9;;;EDPC_147;2;0,545284;0,16992481875;0,1056199875;;;
EDPC;10,35;;;EDPC_147;2;0,748236;0,16992481875;0,1056199875;;;
EDPC;13,8;;;EDPC_147;2;0,96738;0,1696894125;0,10519625625;;;
EDPC;17,25;;;EDPC_147;2;1,175668;0,162525796875;0,09920705625;;;
EDPC;20,7;;;EDPC_147;2;1,415512;0,162525796875;0,09920705625;;;
EDPC;3,45;;;EDPC_148;2;0,324394;0,212913431;0,1323180425;;;
EDPC;4,6;;;EDPC_148;2;0,408148;0,213031448;0,132377051;;;
EDPC;5,75;;;EDPC_148;2;0,481656;0,213031448;0,132377051;;;
EDPC;6,9;;;EDPC_148;2;0,557138;0,2129724395;0,132377051;;;
EDPC;10,35;;;EDPC_148;2;0,764502;0,2129724395;0,132377051;;;
EDPC;13,8;;;EDPC_148;2;0,98841;0,212677397;0,1318459745;;;
EDPC;17,25;;;EDPC_148;2;1,201226;0,20369899875;0,1243395105;;;
EDPC;20,7;;;EDPC_148;2;1,446284;0,20369899875;0,1243395105;;;
EDPC;3,45;;;EDPC_149;2;0,317492;0,1698777375;0,10557290625;;;
EDPC;4,6;;;EDPC_149;2;0,399464;0,1699719;0,1056199875;;;
EDPC;5,75;;;EDPC_149;2;0,471408;0,1699719;0,1056199875;;;
EDPC;6,9;;;EDPC_149;2;0,545284;0,16992481875;0,1056199875;;;
EDPC;10,35;;;EDPC_149;2;0,748236;0,16992481875;0,1056199875;;;
EDPC;13,8;;;EDPC_149;2;0,96738;0,1696894125;0,10519625625;;;
EDPC;17,25;;;EDPC_149;2;1,175668;0,162525796875;0,09920705625;;;
EDPC;20,7;;;EDPC_149;2;1,415512;0,162525796875;0,09920705625;;;
EDPC;3,45;;;EDPC_15;2;0,4261;0,1844;0,1115;;;
EDPC;4,6;;;EDPC_15;2;0,5492;0,1844;0,1115;;;
EDPC;5,75;;;EDPC_15;2;0,6494;0,1844;0,1115;;;
EDPC;6,9;;;EDPC_15;2;0,74;0,1844;0,1115;;;
EDPC;10,35;;;EDPC_15;2;1,061;0,1844;0,1115;;;
EDPC;13,8;;;EDPC_15;2;1,2866;0,1844;0,1115;;;
EDPC;17,25;;;EDPC_15;2;1,6695;0,1844;0,1115;;;
EDPC;20,7;;;EDPC_15;2;2,045;0,1844;0,1115;;;
EDPC;3,45;;;EDPC_150;2;0,324394;0,1744078105;0,10838818375;;;
EDPC;4,6;;;EDPC_150;2;0,408148;0,174504484;0,1084365205;;;
EDPC;5,75;;;EDPC_150;2;0,481656;0,174504484;0,1084365205;;;
EDPC;6,9;;;EDPC_150;2;0,557138;0,17445614725;0,1084365205;;;
EDPC;10,35;;;EDPC_150;2;0,764502;0,17445614725;0,1084365205;;;
EDPC;13,8;;;EDPC_150;2;0,98841;0,1742144635;0,10800148975;;;
EDPC;17,25;;;EDPC_150;2;1,201226;0,166859818125;0,10185257775;;;
EDPC;20,7;;;EDPC_150;2;1,446284;0,166859818125;0,10185257775;;;
EDPC;3,45;;;EDPC_151;2;0,338198;0,1834679565;0,11401873875;;;
EDPC;4,6;;;EDPC_151;2;0,425516;0,183569652;0,1140695865;;;
EDPC;5,75;;;EDPC_151;2;0,502152;0,183569652;0,1140695865;;;
EDPC;6,9;;;EDPC_151;2;0,580846;0,18351880425;0,1140695865;;;
EDPC;10,35;;;EDPC_151;2;0,797034;0,18351880425;0,1140695865;;;
EDPC;13,8;;;EDPC_151;2;1,03047;0,1832645655;0,11361195675;;;
EDPC;17,25;;;EDPC_151;2;1,252342;0,175527860625;0,10714362075;;;
EDPC;20,7;;;EDPC_151;2;1,507828;0,175527860625;0,10714362075;;;
EDPC;3,45;;;EDPC_152;2;0,3451;0,20725;0,1288;;;
EDPC;4,6;;;EDPC_152;2;0,4342;0,20735;0,12885;;;
EDPC;5,75;;;EDPC_152;2;0,5124;0,20735;0,12885;;;
EDPC;6,9;;;EDPC_152;2;0,5927;0,20735;0,12885;;;
EDPC;10,35;;;EDPC_152;2;0,8133;0,20735;0,12885;;;
EDPC;13,8;;;EDPC_152;2;1,0515;0,20705;0,12835;;;
EDPC;17,25;;;EDPC_152;2;1,2779;0,1983;0,12105;;;
EDPC;20,7;;;EDPC_152;2;1,5386;0,1983;0,12105;;;
EDPC;3,45;;;EDPC_153;2;0,3451;0,1879980295;0,11683401625;;;
EDPC;4,6;;;EDPC_153;2;0,4342;0,188102236;0,1168861195;;;
EDPC;5,75;;;EDPC_153;2;0,5124;0,188102236;0,1168861195;;;
EDPC;6,9;;;EDPC_153;2;0,5927;0,18805013275;0,1168861195;;;
EDPC;10,35;;;EDPC_153;2;0,8133;0,18805013275;0,1168861195;;;
EDPC;13,8;;;EDPC_153;2;1,0515;0,1877896165;0,11641719025;;;
EDPC;17,25;;;EDPC_153;2;1,2779;0,179861881875;0,10978914225;;;
EDPC;20,7;;;EDPC_153;2;1,5386;0,179861881875;0,10978914225;;;
EDPC;3,45;;;EDPC_154;2;0,324394;0,1936575;0,120384;;;
EDPC;4,6;;;EDPC_154;2;0,408148;0,193743;0,120384;;;
EDPC;5,75;;;EDPC_154;2;0,481656;0,193743;0,120384;;;
EDPC;6,9;;;EDPC_154;2;0,557138;0,193743;0,120384;;;
EDPC;10,35;;;EDPC_154;2;0,764502;0,193743;0,120384;;;
EDPC;13,8;;;EDPC_154;2;0,98841;0,1934865;0,1199565;;;
EDPC;17,25;;;EDPC_154;2;1,201226;0,1852785;0,1131165;;;
EDPC;20,7;;;EDPC_154;2;1,446284;0,1852785;0,1131165;;;
EDPC;3,45;;;EDPC_155;2;0,3451;0,1846;0,11475;;;
EDPC;4,6;;;EDPC_155;2;0,4342;0,1847;0,11475;;;
EDPC;5,75;;;EDPC_155;2;0,5124;0,1847;0,11475;;;
EDPC;6,9;;;EDPC_155;2;0,5927;0,18465;0,11475;;;
EDPC;10,35;;;EDPC_155;2;0,8133;0,18465;0,11475;;;
EDPC;13,8;;;EDPC_155;2;1,0515;0,1844;0,11435;;;
EDPC;17,25;;;EDPC_155;2;1,2779;0,1766;0,1078;;;
EDPC;20,7;;;EDPC_155;2;1,5386;0,1766;0,1078;;;
EDPC;3,45;;;EDPC_156;2;0,341649;0,2242386135;0,13935623625;;;
EDPC;4,6;;;EDPC_156;2;0,429858;0,224362908;0,1394183835;;;
EDPC;5,75;;;EDPC_156;2;0,507276;0,224362908;0,1394183835;;;
EDPC;6,9;;;EDPC_156;2;0,586773;0,22430076075;0,1394183835;;;
EDPC;10,35;;;EDPC_156;2;0,805167;0,22430076075;0,1394183835;;;
EDPC;13,8;;;EDPC_156;2;1,040985;0,2239900245;0,13885905825;;;
EDPC;17,25;;;EDPC_156;2;1,265121;0,214534051875;0,13095331425;;;
EDPC;20,7;;;EDPC_156;2;1,523214;0,214534051875;0,13095331425;;;
EDPC;3,45;;;EDPC_157;2;0;0;0;;;
EDPC;4,6;;;EDPC_157;2;0;0;0;;;
EDPC;5,75;;;EDPC_157;2;0;0;0;;;
EDPC;6,9;;;EDPC_157;2;0;0;0;;;
EDPC;10,35;;;EDPC_157;2;0;0;0;;;
EDPC;13,8;;;EDPC_157;2;0;0;0;;;
EDPC;17,25;;;EDPC_157;2;0;0;0;;;
EDPC;20,7;;;EDPC_157;2;0;0;0;;;
EDPC;3,45;;;EDPC_158;2;0,317492;0,1891275;0,117568;;;
EDPC;4,6;;;EDPC_158;2;0,399464;0,189211;0,117568;;;
EDPC;5,75;;;EDPC_158;2;0,471408;0,189211;0,117568;;;
EDPC;6,9;;;EDPC_158;2;0,545284;0,189211;0,117568;;;
EDPC;10,35;;;EDPC_158;2;0,748236;0,189211;0,117568;;;
EDPC;13,8;;;EDPC_158;2;0,96738;0,1889605;0,1171505;;;
EDPC;17,25;;;EDPC_158;2;1,175668;0,1809445;0,1104705;;;
EDPC;20,7;;;EDPC_158;2;1,415512;0,1809445;0,1104705;;;
EDPC;3,45;;;EDPC_159;2;0;0;0;;;
EDPC;4,6;;;EDPC_159;2;0;0;0;;;
EDPC;5,75;;;EDPC_159;2;0;0;0;;;
EDPC;6,9;;;EDPC_159;2;0;0;0;;;
EDPC;10,35;;;EDPC_159;2;0;0;0;;;
EDPC;13,8;;;EDPC_159;2;0;0;0;;;
EDPC;17,25;;;EDPC_159;2;0;0;0;;;
EDPC;20,7;;;EDPC_159;2;0;0;0;;;
EDPC;3,45;;;EDPC_16;2;0,4261;0,1844;0,1115;;;
EDPC;4,6;;;EDPC_16;2;0,5492;0,1844;0,1115;;;
EDPC;5,75;;;EDPC_16;2;0,6494;0,1844;0,1115;;;
EDPC;6,9;;;EDPC_16;2;0,74;0,1844;0,1115;;;
EDPC;10,35;;;EDPC_16;2;1,061;0,1844;0,1115;;;
EDPC;13,8;;;EDPC_16;2;1,2866;0,1844;0,1115;;;
EDPC;17,25;;;EDPC_16;2;1,6695;0,1844;0,1115;;;
EDPC;20,7;;;EDPC_16;2;2,045;0,1844;0,1115;;;
EDPC;3,45;;;EDPC_160;2;0,324394;0,1744078105;0,10838818375;;;
EDPC;4,6;;;EDPC_160;2;0,408148;0,174504484;0,1084365205;;;
EDPC;5,75;;;EDPC_160;2;0,481656;0,174504484;0,1084365205;;;
EDPC;6,9;;;EDPC_160;2;0,557138;0,17445614725;0,1084365205;;;
EDPC;10,35;;;EDPC_160;2;0,764502;0,17445614725;0,1084365205;;;
EDPC;13,8;;;EDPC_160;2;0,98841;0,1742144635;0,10800148975;;;
EDPC;17,25;;;EDPC_160;2;1,201226;0,166859818125;0,10185257775;;;
EDPC;20,7;;;EDPC_160;2;1,446284;0,166859818125;0,10185257775;;;
EDPC;3,45;;;EDPC_161;2;0;0;0;;;
EDPC;4,6;;;EDPC_161;2;0;0;0;;;
EDPC;5,75;;;EDPC_161;2;0;0;0;;;
EDPC;6,9;;;EDPC_161;2;0;0;0;;;
EDPC;10,35;;;EDPC_161;2;0;0;0;;;
EDPC;13,8;;;EDPC_161;2;0;0;0;;;
EDPC;17,25;;;EDPC_161;2;0;0;0;;;
EDPC;20,7;;;EDPC_161;2;0;0;0;;;
EDPC;3,45;;;EDPC_162;2;0,324394;0,1710075;0,106304;;;
EDPC;4,6;;;EDPC_162;2;0,408148;0,171083;0,106304;;;
EDPC;5,75;;;EDPC_162;2;0,481656;0,171083;0,106304;;;
EDPC;6,9;;;EDPC_162;2;0,557138;0,171083;0,106304;;;
EDPC;10,35;;;EDPC_162;2;0,764502;0,171083;0,106304;;;
EDPC;13,8;;;EDPC_162;2;0,98841;0,1708565;0,1059265;;;
EDPC;17,25;;;EDPC_162;2;1,201226;0,1636085;0,0998865;;;
EDPC;20,7;;;EDPC_162;2;1,446284;0,1636085;0,0998865;;;
EDPC;3,45;;;EDPC_17;2;0,435;0,1883;0,1138;;;
EDPC;4,6;;;EDPC_17;2;0,5607;0,1883;0,1138;;;
EDPC;5,75;;;EDPC_17;2;0,663;0,1883;0,1138;;;
EDPC;6,9;;;EDPC_17;2;0,7554;0,1883;0,1138;;;
EDPC;10,35;;;EDPC_17;2;1,0831;0,1883;0,1138;;;
EDPC;13,8;;;EDPC_17;2;1,3134;0,1883;0,1138;;;
EDPC;17,25;;;EDPC_17;2;1,7043;0,1883;0,1138;;;
EDPC;20,7;;;EDPC_17;2;2,0876;0,1883;0,1138;;;
EDPC;3,45;;;EDPC_18;2;0,4395;0,1902;0,1149;;;
EDPC;4,6;;;EDPC_18;2;0,5664;0,1902;0,1149;;;
EDPC;5,75;;;EDPC_18;2;0,6697;0,1902;0,1149;;;
EDPC;6,9;;;EDPC_18;2;0,7631;0,1902;0,1149;;;
EDPC;10,35;;;EDPC_18;2;1,0941;0,1902;0,1149;;;
EDPC;13,8;;;EDPC_18;2;1,3268;0,1902;0,1149;;;
EDPC;17,25;;;EDPC_18;2;1,7217;0,1902;0,1149;;;
EDPC;20,7;;;EDPC_18;2;2,1089;0,1902;0,1149;;;
EDPC;3,45;;;EDPC_19;2;0,4261;0,1844;0,1115;;;
EDPC;4,6;;;EDPC_19;2;0,5492;0,1844;0,1115;;;
EDPC;5,75;;;EDPC_19;2;0,6494;0,1844;0,1115;;;
EDPC;6,9;;;EDPC_19;2;0,74;0,1844;0,1115;;;
EDPC;10,35;;;EDPC_19;2;1,061;0,1844;0,1115;;;
EDPC;13,8;;;EDPC_19;2;1,2866;0,1844;0,1115;;;
EDPC;17,25;;;EDPC_19;2;1,6695;0,1844;0,1115;;;
EDPC;20,7;;;EDPC_19;2;2,045;0,1844;0,1115;;;
EDPC;3,45;;;EDPC_20;2;0,435;0,1883;0,1138;;;
EDPC;4,6;;;EDPC_20;2;0,5607;0,1883;0,1138;;;
EDPC;5,75;;;EDPC_20;2;0,663;0,1883;0,1138;;;
EDPC;6,9;;;EDPC_20;2;0,7554;0,1883;0,1138;;;
EDPC;10,35;;;EDPC_20;2;1,0831;0,1883;0,1138;;;
EDPC;13,8;;;EDPC_20;2;1,3134;0,1883;0,1138;;;
EDPC;17,25;;;EDPC_20;2;1,7043;0,1883;0,1138;;;
EDPC;20,7;;;EDPC_20;2;2,0876;0,1883;0,1138;;;
EDPC;3,45;;;EDPC_21;2;0,3995;0,1729;0,1045;;;
EDPC;4,6;;;EDPC_21;2;0,5149;0,1729;0,1045;;;
EDPC;5,75;;;EDPC_21;2;0,6089;0,1729;0,1045;;;
EDPC;6,9;;;EDPC_21;2;0,6937;0,1729;0,1045;;;
EDPC;10,35;;;EDPC_21;2;0,9947;0,1729;0,1045;;;
EDPC;13,8;;;EDPC_21;2;1,2062;0,1729;0,1045;;;
EDPC;17,25;;;EDPC_21;2;1,5652;0,1729;0,1045;;;
EDPC;20,7;;;EDPC_21;2;1,9172;0,1729;0,1045;;;
EDPC;3,45;;;EDPC_22;2;0,3995;0,1729;0,1045;;;
EDPC;4,6;;;EDPC_22;2;0,5149;0,1729;0,1045;;;
EDPC;5,75;;;EDPC_22;2;0,6089;0,1729;0,1045;;;
EDPC;6,9;;;EDPC_22;2;0,6937;0,1729;0,1045;;;
EDPC;10,35;;;EDPC_22;2;0,9947;0,1729;0,1045;;;
EDPC;13,8;;;EDPC_22;2;1,2062;0,1729;0,1045;;;
EDPC;17,25;;;EDPC_22;2;1,5652;0,1729;0,1045;;;
EDPC;20,7;;;EDPC_22;2;1,9172;0,1729;0,1045;;;
EDPC;3,45;;;EDPC_23;2;0,3995;0,1729;0,1045;;;
EDPC;4,6;;;EDPC_23;2;0,5149;0,1729;0,1045;;;
EDPC;5,75;;;EDPC_23;2;0,6089;0,1729;0,1045;;;
EDPC;6,9;;;EDPC_23;2;0,6937;0,1729;0,1045;;;
EDPC;10,35;;;EDPC_23;2;0,9947;0,1729;0,1045;;;
EDPC;13,8;;;EDPC_23;2;1,2062;0,1729;0,1045;;;
EDPC;17,25;;;EDPC_23;2;1,5652;0,1729;0,1045;;;
EDPC;20,7;;;EDPC_23;2;1,9172;0,1729;0,1045;;;
EDPC;3,45;;;EDPC_24;2;0,4217;0,1825;0,1103;;;
EDPC;4,6;;;EDPC_24;2;0,5435;0,1825;0,1103;;;
EDPC;5,75;;;EDPC_24;2;0,6427;0,1825;0,1103;;;
EDPC;6,9;;;EDPC_24;2;0,7323;0,1825;0,1103;;;
EDPC;10,35;;;EDPC_24;2;1,0499;0,1825;0,1103;;;
EDPC;13,8;;;EDPC_24;2;1,2732;0,1825;0,1103;;;
EDPC;17,25;;;EDPC_24;2;1,6521;0,1825;0,1103;;;
EDPC;20,7;;;EDPC_24;2;2,0237;0,1825;0,1103;;;
EDPC;3,45;;;EDPC_25;2;0,3995;0,1729;0,1045;;;
EDPC;4,6;;;EDPC_25;2;0,5149;0,1729;0,1045;;;
EDPC;5,75;;;EDPC_25;2;0,6089;0,1729;0,1045;;;
EDPC;6,9;;;EDPC_25;2;0,6937;0,1729;0,1045;;;
EDPC;10,35;;;EDPC_25;2;0,9947;0,1729;0,1045;;;
EDPC;13,8;;;EDPC_25;2;1,2062;0,1729;0,1045;;;
EDPC;17,25;;;EDPC_25;2;1,5652;0,1729;0,1045;;;
EDPC;20,7;;;EDPC_25;2;1,9172;0,1729;0,1045;;;
EDPC;3,45;;;EDPC_26;2;0,435;0,1883;0,1045;;;
EDPC;4,6;;;EDPC_26;2;0,5607;0,1883;0,1045;;;
EDPC;5,75;;;EDPC_26;2;0,663;0,1883;0,1045;;;
EDPC;6,9;;;EDPC_26;2;0,7554;0,1883;0,1045;;;
EDPC;10,35;;;EDPC_26;2;1,0831;0,1883;0,1045;;;
EDPC;13,8;;;EDPC_26;2;1,3134;0,1883;0,1045;;;
EDPC;17,25;;;EDPC_26;2;1,7043;0,1883;0,1045;;;
EDPC;20,7;;;EDPC_26;2;2,0876;0,1883;0,1045;;;
EDPC;3,45;;;EDPC_27;2;0,3107;0,1921;0,1161;;;
EDPC;4,6;;;EDPC_27;2;0,4005;0,1921;0,1161;;;
EDPC;5,75;;;EDPC_27;2;0,4736;0,1921;0,1161;;;
EDPC;6,9;;;EDPC_27;2;0,5396;0,1921;0,1161;;;
EDPC;10,35;;;EDPC_27;2;0,7736;0,1921;0,1161;;;
EDPC;13,8;;;EDPC_27;2;0,9381;0,1921;0,1161;;;
EDPC;17,25;;;EDPC_27;2;1,2174;0,1921;0,1161;;;
EDPC;20,7;;;EDPC_27;2;1,4911;0,1921;0,1161;;;
EDPC;3,45;;;EDPC_28;2;0,435;0,1883;0,0929;;;
EDPC;4,6;;;EDPC_28;2;0,5607;0,1883;0,0929;;;
EDPC;5,75;;;EDPC_28;2;0,663;0,1883;0,0929;;;
EDPC;6,9;;;EDPC_28;2;0,7554;0,1883;0,0929;;;
EDPC;10,35;;;EDPC_28;2;1,0831;0,1883;0,0929;;;
EDPC;13,8;;;EDPC_28;2;1,3134;0,1883;0,0929;;;
EDPC;17,25;;;EDPC_28;2;1,7043;0,1883;0,0929;;;
EDPC;20,7;;;EDPC_28;2;2,0876;0,1883;0,0929;;;
EDPC;3,45;;;EDPC_29;2;0,4217;0,1825;0,1103;;;
EDPC;4,6;;;EDPC_29;2;0,5435;0,1825;0,1103;;;
EDPC;5,75;;;EDPC_29;2;0,6427;0,1825;0,1103;;;
EDPC;6,9;;;EDPC_29;2;0,7323;0,1825;0,1103;;;
EDPC;10,35;;;EDPC_29;2;1,0499;0,1825;0,1103;;;
EDPC;13,8;;;EDPC_29;2;1,2732;0,1825;0,1103;;;
EDPC;17,25;;;EDPC_29;2;1,6521;0,1825;0,1103;;;
EDPC;20,7;;;EDPC_29;2;2,0237;0,1825;0,1103;;;
EDPC;3,45;;;EDPC_30;2;0,4217;0,1825;0,1103;;;
EDPC;4,6;;;EDPC_30;2;0,5435;0,1825;0,1103;;;
EDPC;5,75;;;EDPC_30;2;0,6427;0,1825;0,1103;;;
EDPC;6,9;;;EDPC_30;2;0,7323;0,1825;0,1103;;;
EDPC;10,35;;;EDPC_30;2;1,0499;0,1825;0,1103;;;
EDPC;13,8;;;EDPC_30;2;1,2732;0,1825;0,1103;;;
EDPC;17,25;;;EDPC_30;2;1,6521;0,1825;0,1103;;;
EDPC;20,7;;;EDPC_30;2;2,0237;0,1825;0,1103;;;
EDPC;3,45;;;EDPC_31;2;0,3995;0,1729;0,1045;;;
EDPC;4,6;;;EDPC_31;2;0,5149;0,1729;0,1045;;;
EDPC;5,75;;;EDPC_31;2;0,6089;0,1729;0,1045;;;
EDPC;6,9;;;EDPC_31;2;0,6937;0,1729;0,1045;;;
EDPC;10,35;;;EDPC_31;2;0,9947;0,1729;0,1045;;;
EDPC;13,8;;;EDPC_31;2;1,2062;0,1729;0,1045;;;
EDPC;17,25;;;EDPC_31;2;1,5652;0,1729;0,1045;;;
EDPC;20,7;;;EDPC_31;2;1,9172;0,1729;0,1045;;;
EDPC;3,45;;;EDPC_32;2;0,3995;0,1729;0,1045;;;
EDPC;4,6;;;EDPC_32;2;0,5149;0,1729;0,1045;;;
EDPC;5,75;;;EDPC_32;2;0,6089;0,1729;0,1045;;;
EDPC;6,9;;;EDPC_32;2;0,6937;0,1729;0,1045;;;
EDPC;10,35;;;EDPC_32;2;0,9947;0,1729;0,1045;;;
EDPC;13,8;;;EDPC_32;2;1,2062;0,1729;0,1045;;;
EDPC;17,25;;;EDPC_32;2;1,5652;0,1729;0,1045;;;
EDPC;20,7;;;EDPC_32;2;1,9172;0,1729;0,1045;;;
EDPC;3,45;;;EDPC_33;2;0,4217;0,1825;0,1103;;;
EDPC;4,6;;;EDPC_33;2;0,5435;0,1825;0,1103;;;
EDPC;5,75;;;EDPC_33;2;0,6427;0,1825;0,1103;;;
EDPC;6,9;;;EDPC_33;2;0,7323;0,1825;0,1103;;;
EDPC;10,35;;;EDPC_33;2;1,0499;0,1825;0,1103;;;
EDPC;13,8;;;EDPC_33;2;1,2732;0,1825;0,1103;;;
EDPC;17,25;;;EDPC_33;2;1,6521;0,1825;0,1103;;;
EDPC;20,7;;;EDPC_33;2;2,0237;0,1825;0,1103;;;
EDPC;3,45;;;EDPC_35;2;0,4217;0,1825;0,1103;;;
EDPC;4,6;;;EDPC_35;2;0,5435;0,1825;0,1103;;;
EDPC;5,75;;;EDPC_35;2;0,6427;0,1825;0,1103;;;
EDPC;6,9;;;EDPC_35;2;0,7323;0,1825;0,1103;;;
EDPC;10,35;;;EDPC_35;2;1,0499;0,1825;0,1103;;;
EDPC;13,8;;;EDPC_35;2;1,2732;0,1825;0,1103;;;
EDPC;17,25;;;EDPC_35;2;1,6521;0,1825;0,1103;;;
EDPC;20,7;;;EDPC_35;2;2,0237;0,1825;0,1103;;;
EDPC;3,45;;;EDPC_36;2;0,4217;0,1825;0,1103;;;
EDPC;4,6;;;EDPC_36;2;0,5435;0,1825;0,1103;;;
EDPC;5,75;;;EDPC_36;2;0,6427;0,1825;0,1103;;;
